GKZ,Kreisname,Deutschlandatlas_KRS1222__fl_suv,Deutschlandatlas_KRS1222__fl_landw,Deutschlandatlas_KRS1222__fl_wald,Deutschlandatlas_KRS1222__bev_binw,Deutschlandatlas_KRS1222__bev_ausw,Deutschlandatlas_KRS1222__ko_kasskred,Deutschlandatlas_KRS1222__bev_u18,Deutschlandatlas_KRS1222__bev_18_65,Deutschlandatlas_KRS1222__bev_ue65,Deutschlandatlas_KRS1222__bev_ausl,Deutschlandatlas_KRS1222__mitgl_sportv,Deutschlandatlas_KRS1222__ew_sportv,Deutschlandatlas_KRS1222__wahl_beteil,Deutschlandatlas_KRS1222__preis_miet,Deutschlandatlas_KRS1222__wohn_eigen,Deutschlandatlas_KRS1222__wohn_leer,Deutschlandatlas_KRS1222__wohn_EZFH,Deutschlandatlas_KRS1222__wohn_MFH,Deutschlandatlas_KRS1222__heiz_wohn_best,Deutschlandatlas_KRS1222__heiz_wohn,Deutschlandatlas_KRS1222__bquali_unifh,Deutschlandatlas_KRS1222__bquali_mabschl,Deutschlandatlas_KRS1222__bquali_oabschl,Deutschlandatlas_KRS1222__erw_wachs,Deutschlandatlas_KRS1222__erw_vol,Deutschlandatlas_KRS1222__erw_mini,Deutschlandatlas_KRS1222__erw_minineben,Deutschlandatlas_KRS1222__teilz_insg,Deutschlandatlas_KRS1222__teilz_w,Deutschlandatlas_KRS1222__teilz_m,Deutschlandatlas_KRS1222__erw_bip,Deutschlandatlas_KRS1222__alq,Deutschlandatlas_KRS1222__hh_veink,Deutschlandatlas_KRS1222__elterng_v,Deutschlandatlas_KRS1222__schulden,Deutschlandatlas_KRS1222__grusi_insg,Deutschlandatlas_KRS1222__grusi_w,Deutschlandatlas_KRS1222__grusi_m,Deutschlandatlas_KRS1222__sozsich,Deutschlandatlas_KRS1222__auto,Deutschlandatlas_KRS1222__elade,Deutschlandatlas_KRS1222__eauto,Deutschlandatlas_KRS1222__v_harzt,Deutschlandatlas_KRS1222__v_karzt,Deutschlandatlas_KRS1222__schule_oabschl,Deutschlandatlas_KRS1222__kbetr_u3,Deutschlandatlas_KRS1222__kbetr_ue3,Deutschlandatlas_KRS1222__kbetr_ue6,Deutschlandatlas_KRS1222__kbtr_pers,Deutschlandatlas_KRS1222__kinder_bg,Deutschlandatlas_KRS1222__straft,Deutschlandatlas_KRS1222__einbr,Deutschlandatlas_KRS1221__preis_baul,Deutschlandatlas_KRS1221__pfl_ambu,Deutschlandatlas_KRS1221__pfl_stat,Deutschlandatlas_KRS1221__pfl_geld
09672000,Bad Kissingen,10.68,35.03,48.59,35.0,127.0,0,15.83,58.53,25.63,8.03,39.42,131.97,84.8,"7,00 bis unter 8,50",60.783822177655225,6.93,17.9,8.5,16.74089943808611,46.74,9.81,73.09,11.66,0.31,2.5,10.44,8.06,34.5,57.4,10.3,71.34,3.15,27.1,63.2,5.41,2.1,2.3,1.9,4.48,689.3,144.04,3.16,62.9,47.1,3.84,34.35,90.68,22.91,9.04,6.17,3446.5940497480083,8.606921877839088,50 bis unter 100,27.0,18.4,41.0
09673000,Rhön-Grabfeld,10.05,48.37,37.97,26.26,137.17,0,16.75,59.8,23.45,7.24,40.0,149.36,86.2,"7,00 bis unter 8,50",65.84348313033739,6.6,11.799999999999999,3.9000000000000004,20.95276544206702,65.87,11.4,73.86,10.29,0.63,2.7,8.75,7.05,31.1,55.9,8.9,83.68,2.81,26.69,59.2,4.87,1.9,2.1,1.7,3.84,692.0,183.81,3.22,62.199999999999996,26.8,2.92,41.25,94.56,32.64,10.15,5.06,3029.5863880210604,7.468166938424964,50 bis unter 100,26.7,16.7,44.0
09674000,Haßberge,10.34,45.21,41.26,25.06,91.66,22,16.8,60.56,22.64,6.08,36.63,162.38,86.7,"7,00 bis unter 8,50",69.55823074408977,5.84,24.900000000000002,2.7,24.123481279444583,68.51,8.49,76.46,11.12,0.46,4.0,12.85,9.73,31.3,58.7,8.5,72.64,2.81,26.28,61.8,5.19,1.5,1.6,1.4,3.4,702.3,133.85,3.18,64.1,46.0,5.09,38.8,94.02,16.01,8.36,3.84,3420.643885907936,12.943612915372306,50 bis unter 100,17.3,12.7,56.8
09675000,Kitzingen,14.28,58.42,23.03,23.27,147.24,6,17.02,61.61,21.37,11.58,38.18,121.18,85.3,"8,50 bis unter 10,00",59.04736301872037,6.76,25.7,18.2,16.323955820181943,71.22,12.88,66.56,11.64,1.15,6.5,9.55,8.18,30.2,54.3,11.3,74.62,2.58,27.94,58.5,5.6,1.8,2.0,1.6,3.54,675.7,354.18,3.7,60.599999999999994,39.4,2.92,38.5,91.97,21.08,8.31,4.68,4119.167372676869,15.013887846257788,100 bis unter 200,18.5,19.1,49.8
09676000,Miltenberg,11.6,26.54,59.52,39.97,83.41,7,16.82,60.65,22.53,12.72,36.09,125.54,85.7,"8,50 bis unter 10,00",61.43214104737109,6.08,9.9,11.6,14.031095338881904,72.4,10.48,68.85,13.19,0.8,4.8,11.76,9.4,30.4,55.9,8.6,80.42,3.6,27.19,52.6,6.63,2.0,2.2,1.7,4.3,674.3,81.76,2.7,65.9,38.5,4.47,34.66,91.62,18.55,8.31,6.02,2661.8400277275005,33.118958678322485,200 bis unter 300,18.1,14.9,53.1
09677000,Main-Spessart,9.51,31.77,56.01,35.55,94.15,32,15.95,59.66,24.4,8.72,41.03,145.52,86.5,"7,00 bis unter 8,50",66.3242705917232,6.7,30.4,10.8,21.07596434487655,76.72,13.36,69.24,11.35,0.31,1.7,10.15,7.97,29.5,58.3,8.2,84.05,2.13,27.17,65.3,4.66,1.0,1.1,0.9,3.22,683.9,161.35,3.09,62.400000000000006,41.3,3.57,41.84,92.77,16.91,9.38,4.87,2638.989396847371,19.66460057263317,50 bis unter 100,17.9,16.0,52.2
09678000,Schweinfurt,12.86,57.95,26.29,-275.2,388.66,1,16.75,60.35,22.9,8.38,36.39,122.18,87.3,"7,00 bis unter 8,50",67.62775157232704,5.74,23.0,13.0,16.779132201422144,61.28,9.54,70.89,12.39,0.44,1.2,11.41,9.41,31.4,56.5,9.4,77.52,2.56,26.43,63.1,4.09,1.1,1.2,1.1,4.05,682.5,184.43,3.63,58.099999999999994,18.1,11.94,41.62,90.12,24.38,9.07,4.03,5761.081302757937,17.08759099142203,50 bis unter 100,18.9,20.1,47.6
09679000,Würzburg,12.73,61.17,23.24,25.64,104.09,20,17.3,60.03,22.67,8.2,39.72,116.73,88.5,"10,00 bis unter 11,50",60.183946944679455,5.33,21.200000000000003,9.9,13.448319116909182,62.57,14.85,66.63,11.19,0.31,1.5,11.29,9.92,31.7,54.8,12.4,87.53,2.41,27.9,61.8,4.38,1.6,1.6,1.7,2.98,656.2,128.67,4.07,61.7,45.599999999999994,6.01,45.9,91.13,23.15,9.03,3.49,2170.691730323759,20.56381132098295,200 bis unter 300,19.8,13.5,54.3
09761000,Augsburg,44.13,25.28,25.77,-128.66,299.87,0,15.74,64.79,19.47,24.79,24.24,42.85,79.4,"11,50 und mehr",31.515246572298683,4.27,2.7,36.7,4.180264275950396,25.27,22.25,57.82,12.67,0.78,-5.1,9.57,8.82,33.7,51.6,15.2,77.28,5.47,23.22,48.0,7.94,6.4,6.5,6.3,8.01,466.4,134.13,2.94,61.900000000000006,65.5,5.82,26.9,85.93,29.64,6.87,11.57,7473.267050456262,44.18120272528261,500 und mehr,23.1,19.1,44.8
09762000,Kaufbeuren,38.63,32.93,24.96,24.9,159.2,0,17.24,59.92,22.84,19.43,20.21,69.88,78.8,"8,50 bis unter 10,00",39.94354912136939,3.97,17.7,22.7,5.415300779088083,53.51,13.02,67.41,14.27,0.56,-1.5,8.4,7.88,37.1,56.3,13.4,70.93,3.9,25.45,40.6,7.79,5.2,5.2,5.1,6.12,570.9,269.15,2.99,66.10000000000001,98.80000000000001,6.43,20.32,83.83,16.06,7.66,6.99,4120.807127882599,30.573025856044723,300 bis unter 500,25.3,19.4,39.6
09763000,Kempten (Allgäu),32.65,49.86,14.02,-20.13,187.42,0,16.07,61.53,22.4,19.1,17.84,42.82,79.5,"10,00 bis unter 11,50",32.11831667109027,2.9,3.9000000000000004,30.099999999999998,5.810829524996538,17.23,17.86,65.08,12.56,-0.08,-9.4,9.69,9.81,34.0,54.3,13.6,80.58,3.4,27.15,53.8,7.18,4.5,4.5,4.4,5.74,577.3,219.92,4.57,71.39999999999999,95.8,7.49,26.16,92.89,20.9,7.39,7.41,5795.363709032774,15.70172433481786,300 bis unter 500,26.1,15.7,44.0
09764000,Memmingen,26.56,46.06,24.69,75.45,185.14,0,17.24,61.19,21.57,22.64,25.65,63.24,79.8,"10,00 bis unter 11,50",39.53432549207873,4.18,17.7,52.1,10.857782754759238,78.44,11.15,70.17,14.15,0.31,-5.6,7.84,8.31,27.6,49.2,8.6,77.36,3.73,28.96,44.1,7.38,3.6,3.8,3.3,5.29,599.0,224.75,3.13,63.8,121.1,7.63,15.97,88.48,22.21,7.37,6.72,5750.48520400375,26.168305820267353,300 bis unter 500,23.8,16.6,47.8
09771000,Aichach-Friedberg,12.32,59.16,25.62,43.03,105.51,0,18.45,60.89,20.66,10.4,33.35,85.19,87.4,"10,00 bis unter 11,50",62.87250143520693,4.41,25.299999999999997,15.5,17.706316012173094,57.75,10.28,68.69,12.57,0.32,4.1,11.76,12.11,32.3,56.3,10.8,80.45,2.57,30.82,56.1,4.16,1.6,1.7,1.4,3.16,650.7,126.07,3.67,56.8,44.3,5.29,25.23,90.37,19.32,7.9,3.99,2568.1914165465214,24.02900956791472,300 bis unter 500,15.6,17.4,55.0
09772000,Augsburg,15.93,47.89,33.4,61.95,90.99,10,18.33,60.54,21.13,11.89,31.1,81.89,85.4,"10,00 bis unter 11,50",59.97670263452915,4.16,23.4,19.2,14.646836458686607,55.62,10.42,65.22,14.43,1.76,8.4,9.97,11.1,29.4,55.9,9.9,78.06,2.84,28.43,51.9,4.97,1.6,1.8,1.5,3.75,653.7,135.32,3.54,64.2,43.099999999999994,6.1,27.12,88.25,19.95,7.45,5.45,2669.2992324234147,16.836176351294473,300 bis unter 500,24.0,15.4,49.8
09773000,Dillingen a.d.Donau,12.07,59.31,23.6,40.66,89.9,0,17.77,61.13,21.1,11.99,36.69,93.84,83.6,"8,50 bis unter 10,00",66.33545503133959,4.72,19.7,8.6,20.042160618355737,57.42,9.21,70.98,14.21,0.93,0.5,9.45,10.02,32.5,58.5,8.5,82.34,2.73,28.3,50.8,5.32,2.3,2.7,1.8,4.29,682.0,108.66,2.62,56.3,47.400000000000006,6.7,25.77,90.28,14.73,8.2,5.93,2962.3949389056493,27.242732748791735,200 bis unter 300,15.4,20.2,50.4
09774000,Günzburg,14.72,51.05,29.48,42.27,105.52,0,17.69,62.15,20.16,15.81,33.12,92.23,82.4,"8,50 bis unter 10,00",60.85946573751452,5.01,29.5,24.0,18.58864611055549,59.48,10.24,67.66,13.99,1.3,3.4,8.73,9.88,29.7,53.3,9.1,81.13,2.12,29.01,53.1,5.68,1.9,2.0,1.8,3.53,674.6,161.92,3.32,57.5,44.2,8.17,25.24,87.7,16.68,8.14,3.72,3656.849483521889,12.297097884899165,100 bis unter 200,19.5,15.8,52.2
09775000,Neu-Ulm,18.69,46.51,29.83,87.24,98.16,0,17.54,61.8,20.66,17.26,29.16,72.61,83.3,"10,00 bis unter 11,50",55.296491697259974,3.47,17.5,49.800000000000004,12.322868914292346,54.7,12.88,66.38,13.83,0.98,-0.6,9.82,10.55,27.7,53.2,9.0,78.6,2.46,27.18,51.4,5.85,2.2,2.5,1.9,4.06,627.5,176.38,3.15,53.6,28.1,5.02,23.59,91.76,15.04,7.49,4.88,4032.1463211860882,36.580296522100596,200 bis unter 300,17.9,18.6,49.3
09776000,Lindau (Bodensee),13.95,56.28,27.91,32.98,137.3,0,16.59,60.46,22.95,15.33,38.5,87.54,84.0,"11,50 und mehr",48.02822642278494,4.54,9.399999999999999,31.200000000000003,18.643838397509644,75.15,17.11,64.71,12.23,0.94,-0.5,9.63,8.86,29.7,51.2,10.8,77.95,2.64,28.86,54.4,5.36,3.0,3.1,2.9,4.3,646.8,187.29,3.28,64.2,52.1,5.91,27.06,92.2,19.76,8.13,5.13,6254.721619320567,21.58454546544674,500 und mehr,24.6,23.0,40.3
09777000,Ostallgäu,8.75,54.85,31.3,39.83,117.97,17,17.96,60.28,21.76,10.45,41.5,105.93,86.4,"10,00 bis unter 11,50",58.86650994345257,4.66,29.700000000000003,10.9,23.81272433468232,71.74,11.04,72.07,10.6,1.25,3.6,10.38,9.85,28.8,54.3,10.4,83.22,2.54,28.59,59.1,4.38,1.6,1.7,1.4,3.09,660.9,300.42,3.45,61.2,29.700000000000003,4.92,18.87,89.15,18.0,8.26,4.09,2960.5579936441554,17.8844116716422,200 bis unter 300,21.7,15.5,50.7
09778000,Unterallgäu,11.48,59.84,25.79,59.04,110.15,2,17.63,60.92,21.45,11.55,33.52,103.29,85.3,"10,00 bis unter 11,50",61.99583141079697,5.5,28.3,15.4,24.386125787811302,71.65,11.03,71.94,10.7,1.67,7.4,10.18,10.05,27.0,55.4,8.7,86.32,2.22,29.89,54.4,4.51,1.2,1.3,1.2,2.64,687.6,222.99,3.07,53.7,13.4,3.28,21.85,89.62,15.46,8.74,2.66,3569.7150625049976,24.65548951142149,100 bis unter 200,20.0,19.7,48.3
09779000,Donau-Ries,11.35,57.95,26.59,65.63,105.73,14,17.59,61.75,20.66,11.89,39.89,112.3,85.3,"8,50 bis unter 10,00",63.692935299303386,5.42,35.5,16.200000000000003,18.352425444771534,64.4,11.28,71.48,11.57,0.43,-0.3,9.12,8.81,26.2,52.4,7.1,88.8,2.23,30.59,61.6,4.74,1.5,1.6,1.3,3.3,691.9,180.43,3.2,56.7,34.8,5.56,29.62,91.58,15.94,8.6,3.75,3039.296469953404,10.937967142346704,50 bis unter 100,18.9,16.0,50.4
09780000,Oberallgäu,6.85,45.37,37.54,30.07,99.78,15,16.86,59.8,23.35,9.99,42.6,113.25,85.9,"10,00 bis unter 11,50",51.6304720617892,4.22,15.700000000000001,20.2,20.373526321933,69.65,13.0,70.24,10.4,1.57,10.8,10.8,11.74,31.9,53.2,12.2,72.95,2.49,29.61,58.3,4.37,1.7,1.8,1.6,2.77,659.7,294.67,3.48,65.9,26.6,4.26,22.15,89.66,17.96,8.44,3.33,2495.878999886751,10.695725484768028,200 bis unter 300,16.4,18.3,51.4
10041000,Regionalverband Saarbrücken,32.31,24.4,41.99,7.1,160.65,1334,15.53,60.8,23.67,18.1,30.31,159.89,80.2,"7,00 bis unter 8,50",45.75142580695565,6.17,4.8,10.8,3.1547199718210637,39.3,18.39,59.77,13.61,-0.16,-2.5,10.28,6.13,29.4,47.5,13.4,76.81,9.46,22.49,33.0,12.28,6.4,6.5,6.2,14.84,581.6,107.4,2.63,62.0,56.900000000000006,8.8,30.76,84.19,21.76,6.75,26.14,9762.489118870297,107.90453622207177,100 bis unter 200,21.5,16.8,48.9
10042000,Merzig-Wadern,14.52,42.84,40.95,22.5,160.5,381,15.48,60.53,23.99,14.63,37.01,240.36,83.9,"8,50 bis unter 10,00",70.01438790605306,4.75,17.0,18.0,13.277810600141029,60.66,11.42,69.44,13.23,0.02,-2.5,12.11,6.87,31.0,50.4,10.3,71.51,4.42,20.73,32.0,7.54,2.3,2.4,2.2,6.58,702.7,114.33,2.44,60.599999999999994,45.099999999999994,6.75,36.73,93.92,15.8,6.19,10.96,5114.675604500838,75.65238209241082,50 bis unter 100,12.2,21.6,53.9
10043000,Neunkirchen,27.43,38.96,32.14,60.1,131.23,568,15.39,59.49,25.13,12.45,37.53,191.26,80.8,"7,00 bis unter 8,50",60.84099049992213,6.09,8.0,11.6,4.711517837992422,44.62,10.99,66.28,14.16,-0.09,-1.1,11.95,6.46,29.9,51.5,10.1,68.91,7.36,23.08,30.5,10.8,3.7,3.8,3.7,11.41,658.8,68.83,2.4,54.400000000000006,46.900000000000006,10.21,24.83,76.31,13.19,7.46,20.7,6650.892404919756,86.17887408056968,50 bis unter 100,14.9,16.1,56.1
10044000,Saarlouis,24.37,44.29,29.12,-118.37,302.48,376,15.58,59.23,25.19,12.43,34.85,203.32,82.9,"8,50 bis unter 10,00",65.21684540936438,4.8,9.7,8.9,6.453742756908038,73.35,9.45,68.06,15.23,-0.29,-5.0,11.58,6.73,27.1,50.5,8.7,73.27,5.71,23.13,33.4,8.22,3.3,3.5,2.9,8.27,690.3,95.59,2.6,64.2,51.1,5.28,31.75,89.82,16.63,6.46,12.93,7011.530071673418,123.11684861736202,50 bis unter 100,18.1,12.5,56.7
10045000,Saarpfalz-Kreis,20.2,43.12,35.79,39.04,152.02,658,15.18,58.84,25.97,11.67,39.01,216.97,84.4,"7,00 bis unter 8,50",63.126578485510045,5.42,7.6,8.100000000000001,5.889278391428005,64.29,14.25,64.82,14.92,0.28,2.4,9.09,5.83,25.8,47.3,9.6,75.7,4.86,25.94,40.6,7.44,2.9,3.0,2.7,7.05,697.7,120.43,2.86,66.0,50.099999999999994,7.9,33.72,93.14,17.58,6.14,11.61,5292.833119176515,87.06703459510318,50 bis unter 100,15.7,13.9,57.6
10046000,St. Wendel,16.39,44.56,37.48,47.04,131.58,962,14.59,59.16,26.25,7.58,45.75,285.25,86.6,"7,00 bis unter 8,50",71.43655537736308,5.4,14.7,4.8,11.545160487683503,91.18,11.13,70.98,12.67,0.59,9.1,11.98,7.58,31.7,55.6,9.2,69.23,4.04,25.8,45.7,6.06,2.1,2.3,1.8,5.91,725.6,114.7,2.68,69.3,28.5,3.28,38.75,89.88,13.41,6.14,10.58,4178.647834188309,56.35941202180764,50 bis unter 100,17.9,14.5,55.4
11000000,"Berlin, Stadt",70.6,3.97,18.58,-30.27,255.52,0,16.9,64.22,18.87,22.22,19.03,55.31,80.3,"11,50 und mehr",15.798373008098224,2.02,2.6,38.3,1.2729656647492185,9.07,32.48,43.14,11.87,2.37,8.1,5.67,3.99,34.8,45.8,24.4,82.9,9.14,24.5,46.6,10.04,8.1,7.3,9.2,14.19,328.9,120.93,3.41,63.099999999999994,59.2,6.99,47.33,91.92,9.98,6.85,23.03,14291.907518299044,221.63631672024053,500 und mehr,22.4,15.0,50.9
12051000,"Brandenburg an der Havel, Stadt",21.7,26.72,29.86,96.18,157.86,0,15.03,57.34,27.63,8.18,15.91,112.76,75.0,"7,00 bis unter 8,50",22.480386996516028,8.6,8.299999999999999,22.0,4.319489392304926,33.18,13.05,71.17,10.52,0.35,-4.8,6.18,3.17,34.0,51.0,16.5,66.76,8.81,21.09,48.8,13.14,3.3,2.8,3.9,12.31,476.0,105.49,2.17,68.60000000000001,95.8,7.2,61.14,99.08,73.14,11.37,20.17,9266.52990802755,114.1164803216998,50 bis unter 100,28.8,16.6,42.1
12052000,"Cottbus, Stadt",30.84,28.14,23.49,-1.0,203.89,0,15.05,58.29,26.65,11.26,22.25,131.64,78.3,"7,00 bis unter 8,50",23.044826614040034,6.62,9.1,14.5,3.706774449856635,25.96,19.39,64.05,8.69,0.03,-3.0,7.0,3.5,35.6,49.7,20.0,65.78,7.77,23.56,41.2,9.34,2.5,2.3,2.8,11.73,486.2,92.85,1.66,78.4,94.9,8.49,60.39,97.18,78.8,11.15,20.82,10905.893583881827,85.41425915691102,100 bis unter 200,24.6,18.2,42.5
12053000,"Frankfurt (Oder), Stadt",23.05,43.75,28.5,-34.35,404.26,0,14.7,57.84,27.46,15.41,15.11,108.19,75.4,"5,50 bis unter 7,00",20.999089963598543,6.56,0.0,12.5,1.870465088616629,24.24,16.47,61.02,8.12,-0.7,-4.0,5.73,2.71,38.3,51.9,21.9,64.77,8.11,21.36,39.3,10.08,3.2,2.8,3.7,13.17,480.3,68.34,1.54,74.7,99.39999999999999,5.01,59.82,100.51,78.69,11.39,20.55,19218.615833762666,85.86639189421261,bis unter 50,19.7,17.9,49.9
12054000,"Potsdam, Stadt",31.62,29.18,25.48,-26.59,181.16,0,17.92,62.27,19.81,11.9,18.95,87.21,85.3,"11,50 und mehr",16.989002654531664,2.66,5.2,24.5,3.0989965435405566,16.67,31.11,50.76,10.29,0.73,-7.1,6.57,4.05,36.7,48.0,23.4,73.12,5.42,24.19,61.3,6.37,3.1,3.0,3.3,8.23,410.5,89.53,2.87,64.1,74.6,5.09,59.09,99.13,82.09,12.13,11.56,6764.4683714670255,82.36877523553163,500 und mehr,22.5,18.2,47.2
12060000,Barnim,11.17,35.67,46.26,100.13,125.25,0,17.03,58.37,24.6,6.46,13.05,96.95,82.4,"8,50 bis unter 10,00",49.72510822510823,3.61,24.5,11.200000000000001,6.5332759609868045,44.01,13.2,67.05,9.64,0.83,-6.4,7.52,4.55,37.3,54.9,19.8,70.24,5.46,24.3,53.4,7.47,1.6,1.4,1.9,6.68,573.4,110.49,2.46,53.4,31.0,5.92,56.21,93.46,73.24,11.8,8.45,7050.3364625304275,124.05589812821542,100 bis unter 200,24.8,12.9,54.3
12061000,Dahme-Spreewald,9.7,38.14,45.6,115.38,114.55,20,16.94,58.75,24.32,6.77,12.34,98.34,83.4,"11,50 und mehr",52.270496400860054,3.8,25.8,19.6,8.806721954524098,37.12,13.91,64.51,9.85,1.42,-3.2,5.63,3.7,32.2,50.7,17.8,89.15,3.78,24.84,51.9,6.88,1.3,1.1,1.5,5.5,605.5,122.7,2.59,57.599999999999994,38.9,4.73,56.01,93.33,70.21,10.48,7.65,10875.748042935289,179.3626758005666,100 bis unter 200,24.5,11.9,51.9
12062000,Elbe-Elster,8.49,50.59,36.55,-88.9,264.81,52,14.8,55.64,29.56,4.44,14.99,184.34,80.3,"5,50 bis unter 7,00",59.117491775981804,9.3,0.0,4.699999999999999,12.325790229885056,57.66,9.06,77.77,6.06,-0.3,-2.4,6.55,3.14,33.6,56.0,12.5,67.53,6.57,22.89,59.0,7.69,1.4,1.2,1.7,8.08,637.7,78.99,1.18,72.6,24.2,8.32,61.67,89.82,71.23,11.52,11.02,5513.270301877069,125.86470040237062,bis unter 50,35.1,10.2,41.7
12063000,Havelland,10.85,56.19,26.23,126.5,137.95,0,17.29,59.54,23.17,6.81,13.39,88.58,82.6,"7,00 bis unter 8,50",51.53622312081932,3.83,31.6,29.8,8.302084449364903,32.4,10.28,68.53,10.3,0.02,-10.8,7.65,4.38,34.2,53.5,16.8,66.39,5.66,24.03,49.4,7.98,1.7,1.6,1.9,6.47,574.5,76.6,2.84,57.9,43.8,5.82,54.37,91.41,68.4,11.11,8.5,5372.813492860264,149.40886059503703,100 bis unter 200,25.4,12.9,51.2
12064000,Märkisch-Oderland,11.19,60.42,24.57,97.81,103.85,2,16.66,58.11,25.23,5.07,11.93,99.85,82.4,"7,00 bis unter 8,50",54.15955162118276,4.64,25.099999999999998,7.5,6.82993967553638,57.65,11.66,67.12,9.7,0.87,-3.5,7.14,4.16,35.2,53.6,18.2,70.12,5.43,24.73,49.2,7.56,1.2,1.0,1.4,6.61,604.1,74.83,2.15,59.3,44.6,6.71,61.05,94.04,70.18,11.58,8.06,5273.3009805683705,114.83234477662613,100 bis unter 200,23.9,11.2,54.5
12065000,Oberhavel,10.48,41.69,41.72,80.26,113.47,0,16.84,59.21,23.94,5.72,12.17,98.83,82.9,"10,00 bis unter 11,50",50.42493457054484,3.63,24.5,22.3,7.330460054526314,33.1,14.34,65.42,9.7,0.87,-3.4,7.7,4.61,33.9,54.5,16.1,85.63,4.9,25.12,50.1,6.98,1.9,1.8,2.0,5.93,576.7,121.04,2.7,61.2,42.400000000000006,5.23,57.75,94.66,67.84,11.13,7.49,6105.211140649093,136.81017245402674,100 bis unter 200,22.4,12.6,55.5
12066000,Oberspreewald-Lausitz,12.22,33.39,42.12,27.34,157.12,61,14.7,55.61,29.69,5.39,13.68,141.32,78.7,"5,50 bis unter 7,00",42.44849641330082,9.2,13.899999999999999,12.2,7.420805939161346,53.59,12.77,73.12,7.11,-0.24,-3.4,6.35,3.18,33.7,55.7,14.3,67.39,7.23,23.02,47.1,7.94,1.4,1.3,1.5,8.34,606.9,104.21,1.17,64.4,56.2,11.75,57.48,99.35,68.59,11.6,11.98,6085.181456268531,86.82560062071067,bis unter 50,23.6,14.9,48.9
12067000,Oder-Spree,10.06,36.11,48.87,-125.27,387.28,32,16.02,56.22,27.76,6.48,12.66,120.61,80.9,"8,50 bis unter 10,00",49.28321405480124,5.19,21.8,9.8,6.0444700295027705,44.85,13.9,66.21,10.7,1.1,4.7,6.4,3.58,26.4,48.3,11.4,88.74,6.18,24.22,52.1,7.56,1.5,1.4,1.7,8.19,599.2,386.71,2.14,57.599999999999994,57.199999999999996,9.8,59.61,91.4,74.22,11.57,10.3,7068.491949057297,124.9993146967396,50 bis unter 100,21.9,11.4,55.6
12068000,Ostprignitz-Ruppin,6.73,53.52,32.9,76.6,125.26,0,15.33,57.2,27.47,5.54,14.55,157.2,78.3,"7,00 bis unter 8,50",45.70443369056249,5.37,15.8,6.0,7.857948341597007,45.37,11.69,72.15,9.2,-0.04,-6.0,6.6,3.14,36.6,56.3,16.2,66.73,7.01,22.89,43.9,9.44,1.4,1.1,1.7,8.31,595.3,155.98,1.56,67.6,62.599999999999994,9.74,58.67,96.3,73.16,11.1,9.75,8797.34857966777,93.12012496119995,bis unter 50,32.7,10.2,48.5
12069000,Potsdam-Mittelmark,9.34,45.07,41.22,77.14,123.96,46,17.54,58.58,23.88,6.24,14.29,110.98,85.5,"8,50 bis unter 10,00",57.99084481056337,2.88,21.0,10.5,9.813327771404733,39.94,15.73,63.72,9.41,1.57,-6.1,10.35,4.76,33.8,53.5,17.1,71.48,4.48,27.03,54.0,5.59,1.2,1.1,1.4,4.47,596.4,134.9,3.13,60.300000000000004,45.8,5.2,59.89,95.69,75.63,11.94,5.52,4595.8574830390435,147.8186637911668,100 bis unter 200,22.0,14.8,51.6
12070000,Prignitz,7.42,66.49,23.44,44.84,148.73,0,14.58,56.17,29.25,6.24,11.12,135.45,78.4,"7,00 bis unter 8,50",49.21859143495028,9.33,15.0,2.6,9.339850026780933,59.7,8.5,75.38,8.35,-0.13,-3.1,6.32,3.54,33.2,54.6,12.6,72.03,7.79,23.03,44.2,9.15,1.4,1.3,1.7,9.61,608.3,66.97,1.24,65.4,32.400000000000006,13.3,57.83,90.59,65.72,11.26,15.48,6593.464396081267,67.06555329081465,bis unter 50,28.3,11.4,50.1
12071000,Spree-Neiße,10.32,34.94,45.59,57.96,105.07,314,14.96,55.2,29.84,5.07,14.68,141.34,81.0,"5,50 bis unter 7,00",52.19703730144566,10.24,15.4,5.2,10.523762577656761,65.8,9.29,72.37,7.41,-0.79,-7.8,7.11,3.65,31.2,54.5,13.0,123.07,6.05,24.5,51.7,7.34,1.3,1.2,1.5,7.15,636.4,88.62,1.28,54.0,43.0,8.51,61.81,93.0,75.51,12.24,9.1,8609.42458641871,67.55975927391037,bis unter 50,23.0,12.6,49.6
12072000,Teltow-Fläming,10.09,45.36,41.37,179.96,112.6,0,17.13,60.02,22.84,8.13,12.25,106.43,82.4,"8,50 bis unter 10,00",49.051796659055405,4.49,31.400000000000002,12.9,7.6989687475399515,55.06,13.72,64.3,11.1,2.01,3.8,5.71,3.69,27.7,48.5,13.4,81.81,4.6,23.95,48.9,7.8,1.8,1.7,2.0,6.45,611.3,127.38,2.74,54.800000000000004,52.800000000000004,7.85,49.74,88.19,64.81,11.13,7.63,5773.62891173407,117.18219283546941,100 bis unter 200,24.3,14.4,48.9
